T2M,RH2M,PRECTOTCORR,WS2M,GWETTOP,GWETROOT,GWETPROF,Date
25.8,56.62,1.73,1.5,0.46,0.48,0.48,20181009
26.06,47.81,0.9,0.7,0.45,0.48,0.48,20181010
25.08,53.25,0.76,0.95,0.45,0.48,0.48,20181011
25.02,55.69,0.0,0.98,0.44,0.48,0.47,20181012
24.88,43.31,0.0,1.27,0.43,0.48,0.47,20181013
25.05,37.94,0.0,1.28,0.42,0.47,0.46,20181014
24.88,38.94,0.0,0.84,0.42,0.47,0.46,20181015
23.58,48.94,0.0,1.72,0.42,0.46,0.46,20181016
24.87,45.75,0.0,1.15,0.41,0.46,0.45,20181017
25.09,43.69,0.0,1.01,0.41,0.46,0.45,20181018
24.03,40.94,0.0,1.05,0.41,0.45,0.45,20181019
24.65,35.06,0.0,1.14,0.41,0.45,0.45,20181020
24.46,34.31,0.0,1.13,0.41,0.45,0.45,20181021
24.05,34.19,0.0,1.46,0.4,0.45,0.45,20181022
24.23,29.06,0.0,1.0,0.4,0.45,0.44,20181023
23.62,33.94,0.0,0.91,0.4,0.45,0.44,20181024
23.01,38.69,0.0,1.14,0.4,0.44,0.44,20181025
23.86,38.94,0.0,0.83,0.39,0.44,0.43,20181026
24.4,36.38,0.0,0.95,0.39,0.44,0.43,20181027
23.6,41.5,0.0,1.16,0.39,0.43,0.43,20181028
24.73,38.69,0.0,1.2,0.38,0.43,0.43,20181029
23.49,41.94,0.0,1.11,0.38,0.43,0.43,20181030
22.3,46.06,0.0,1.08,0.38,0.43,0.42,20181031
22.73,47.69,0.03,1.72,0.38,0.43,0.42,20181101
22.4,54.12,0.34,2.13,0.38,0.43,0.42,20181102
21.19,54.62,0.88,1.77,0.38,0.42,0.42,20181103
18.65,37.69,0.29,1.77,0.38,0.42,0.42,20181104
18.9,41.56,0.0,1.68,0.37,0.42,0.42,20181105
17.83,34.44,0.0,2.19,0.35,0.42,0.42,20181106
19.11,25.38,0.0,1.42,0.34,0.42,0.41,20181107
19.52,26.25,0.0,1.15,0.34,0.42,0.41,20181108
20.63,26.31,0.0,0.86,0.34,0.41,0.41,20181109
20.19,27.62,0.0,1.16,0.34,0.41,0.41,20181110
20.44,34.0,0.0,1.34,0.34,0.41,0.41,20181111
21.47,37.62,0.0,0.59,0.33,0.41,0.41,20181112
20.44,45.0,0.11,1.12,0.33,0.41,0.41,20181113
20.02,52.06,2.28,1.03,0.35,0.41,0.41,20181114
18.56,59.31,0.29,1.38,0.37,0.41,0.41,20181115
18.8,40.81,0.0,2.16,0.35,0.41,0.41,20181116
20.19,34.06,0.0,1.54,0.34,0.41,0.41,20181117
20.28,32.0,0.0,1.23,0.34,0.41,0.41,20181118
20.49,40.12,0.06,1.2,0.33,0.41,0.41,20181119
20.31,40.25,0.0,1.77,0.33,0.41,0.41,20181120
19.29,38.94,0.0,1.88,0.32,0.41,0.41,20181121
18.99,33.44,0.0,1.23,0.31,0.41,0.41,20181122
17.87,42.19,0.0,2.56,0.31,0.41,0.41,20181123
18.07,36.75,0.0,2.44,0.3,0.41,0.41,20181124
20.56,27.62,0.0,1.2,0.3,0.41,0.41,20181125
20.63,28.81,0.0,1.28,0.3,0.41,0.41,20181126
19.26,35.88,0.0,1.42,0.29,0.41,0.4,20181127
19.63,37.5,0.0,1.14,0.29,0.4,0.4,20181128
18.69,40.0,0.0,1.49,0.29,0.4,0.4,20181129
17.76,38.69,0.0,1.79,0.28,0.4,0.4,20181130
18.51,30.44,0.0,1.45,0.28,0.4,0.4,20181201
18.45,30.56,0.0,1.14,0.28,0.4,0.4,20181202
17.53,36.56,0.0,1.0,0.28,0.4,0.4,20181203
17.96,34.69,0.0,0.9,0.27,0.4,0.4,20181204
17.44,36.69,0.0,0.99,0.27,0.4,0.4,20181205
16.4,41.75,0.0,1.27,0.27,0.4,0.4,20181206
15.99,43.0,0.0,1.09,0.27,0.4,0.4,20181207
16.38,39.25,0.0,0.8,0.27,0.4,0.4,20181208
17.1,37.12,0.0,0.97,0.27,0.4,0.4,20181209
14.69,55.12,2.36,1.53,0.3,0.4,0.4,20181210
14.15,69.31,0.85,1.39,0.34,0.4,0.4,20181211
13.44,66.62,0.46,0.96,0.35,0.4,0.4,20181212
13.12,67.81,0.01,0.91,0.34,0.4,0.4,20181213
12.51,54.94,0.0,1.74,0.34,0.4,0.4,20181214
11.73,46.94,0.0,1.74,0.33,0.4,0.4,20181215
11.87,39.5,0.0,1.56,0.32,0.4,0.4,20181216
12.47,34.62,0.0,1.66,0.31,0.4,0.4,20181217
13.09,33.5,0.0,1.73,0.31,0.4,0.4,20181218
14.19,27.31,0.0,1.14,0.3,0.4,0.4,20181219
13.62,23.62,0.0,1.17,0.3,0.4,0.4,20181220
13.56,26.38,0.0,1.28,0.3,0.4,0.4,20181221
13.13,31.19,0.0,1.13,0.29,0.4,0.39,20181222
11.83,35.94,0.0,1.05,0.29,0.39,0.39,20181223
10.63,37.81,0.0,1.38,0.29,0.39,0.39,20181224
10.63,40.06,0.0,1.95,0.28,0.39,0.39,20181225
11.0,37.12,0.0,1.2,0.28,0.39,0.39,20181226
10.5,38.06,0.0,1.29,0.28,0.39,0.39,20181227
9.46,38.0,0.0,1.62,0.28,0.39,0.39,20181228
11.35,32.81,0.0,1.27,0.27,0.39,0.39,20181229
12.07,33.19,0.0,1.09,0.27,0.39,0.39,20181230
11.17,35.0,0.0,1.39,0.27,0.39,0.39,20181231
9.82,42.56,0.03,1.23,0.27,0.39,0.39,20190101
12.04,65.75,0.0,1.27,0.27,0.39,0.39,20190102
11.6,62.0,0.0,1.73,0.27,0.39,0.39,20190103
12.61,44.0,0.18,1.05,0.27,0.39,0.39,20190104
11.93,53.69,1.57,1.66,0.3,0.39,0.39,20190105
10.54,74.56,0.53,1.36,0.32,0.39,0.39,20190106
11.36,67.5,0.0,1.11,0.31,0.39,0.39,20190107
12.79,48.25,0.0,1.48,0.3,0.39,0.39,20190108
12.19,50.94,0.0,2.09,0.3,0.39,0.39,20190109
12.56,40.56,0.07,1.09,0.3,0.39,0.39,20190110
13.23,53.62,0.35,1.92,0.3,0.39,0.39,20190111
14.01,54.69,0.32,1.02,0.3,0.39,0.39,20190112
11.45,61.94,0.17,1.45,0.3,0.39,0.39,20190113
9.87,40.5,0.0,2.54,0.3,0.39,0.39,20190114
11.12,26.06,0.0,1.62,0.29,0.39,0.39,20190115
13.33,23.44,0.0,0.87,0.29,0.39,0.39,20190116
12.73,32.94,0.0,1.53,0.28,0.39,0.39,20190117
11.29,43.12,0.0,1.35,0.28,0.39,0.39,20190118
12.3,58.56,0.0,1.53,0.28,0.39,0.39,20190119
12.48,72.19,2.34,1.47,0.31,0.39,0.39,20190120
11.44,88.25,8.61,1.41,0.42,0.4,0.4,20190121
10.95,85.69,8.62,0.91,0.53,0.42,0.41,20190122
10.13,76.25,2.69,1.09,0.45,0.43,0.42,20190123
10.4,59.81,0.02,0.96,0.41,0.43,0.42,20190124
10.9,52.75,0.01,1.04,0.4,0.42,0.42,20190125
9.85,49.5,0.0,1.34,0.4,0.42,0.42,20190126
9.18,48.25,0.0,1.99,0.39,0.42,0.42,20190127
9.14,42.5,0.0,1.93,0.39,0.42,0.41,20190128
10.65,39.0,0.0,1.74,0.39,0.42,0.41,20190129
12.21,55.19,0.3,1.66,0.39,0.42,0.41,20190130
10.89,77.56,2.41,1.29,0.41,0.42,0.41,20190131
10.95,72.56,1.33,1.26,0.42,0.42,0.42,20190201
12.19,58.56,0.07,1.37,0.41,0.42,0.42,20190202
13.19,49.44,0.0,1.28,0.39,0.42,0.41,20190203
15.4,41.5,0.0,0.85,0.39,0.42,0.41,20190204
17.33,36.75,0.02,1.02,0.38,0.42,0.41,20190205
14.38,56.94,2.03,1.29,0.41,0.42,0.41,20190206
11.53,88.06,14.07,1.63,0.52,0.44,0.43,20190207
11.33,69.0,0.28,1.94,0.45,0.45,0.44,20190208
11.27,56.88,0.0,1.54,0.41,0.45,0.44,20190209
12.36,44.62,0.0,1.28,0.41,0.44,0.44,20190210
13.8,42.81,0.0,1.05,0.41,0.44,0.43,20190211
15.38,45.06,0.0,0.78,0.41,0.44,0.43,20190212
16.32,44.0,0.0,1.12,0.4,0.44,0.43,20190213
13.81,69.44,14.18,1.33,0.51,0.45,0.44,20190214
13.51,72.5,0.29,1.51,0.45,0.46,0.45,20190215
14.23,57.06,0.01,0.98,0.42,0.45,0.45,20190216
14.81,47.12,0.0,1.16,0.41,0.45,0.45,20190217
13.37,63.25,4.44,1.89,0.45,0.45,0.45,20190218
13.94,64.62,0.05,0.93,0.44,0.46,0.45,20190219
13.55,81.31,22.23,2.17,0.53,0.47,0.45,20190220
15.4,82.94,9.39,1.3,0.58,0.52,0.49,20190221
13.48,62.44,0.0,1.63,0.48,0.51,0.49,20190222
13.36,56.94,0.0,1.84,0.47,0.5,0.49,20190223
15.27,42.25,0.0,1.13,0.46,0.5,0.49,20190224
14.64,49.81,0.74,1.25,0.46,0.5,0.48,20190225
14.16,55.44,2.66,1.21,0.49,0.5,0.48,20190226
13.23,56.44,0.06,1.52,0.46,0.5,0.48,20190227
14.19,46.38,0.0,1.0,0.45,0.49,0.48,20190228
14.64,47.06,0.0,1.37,0.45,0.49,0.48,20190301
13.03,78.44,3.88,2.6,0.47,0.49,0.48,20190302
14.84,76.75,1.22,1.12,0.49,0.49,0.48,20190303
15.59,67.0,0.03,1.38,0.46,0.49,0.48,20190304
17.21,51.25,0.0,1.23,0.45,0.49,0.48,20190305
17.47,44.38,0.0,1.52,0.45,0.48,0.48,20190306
17.23,44.88,0.0,1.35,0.44,0.48,0.48,20190307
16.54,57.12,0.08,1.33,0.44,0.48,0.47,20190308
17.57,56.12,0.0,1.27,0.43,0.48,0.47,20190309
17.72,47.12,0.0,1.38,0.43,0.48,0.47,20190310
14.97,66.0,5.34,2.02,0.48,0.48,0.47,20190311
16.07,66.56,0.14,1.24,0.45,0.48,0.47,20190312
16.76,55.62,0.05,1.66,0.43,0.48,0.47,20190313
16.93,57.25,0.14,0.97,0.43,0.47,0.46,20190314
17.46,55.56,0.0,1.43,0.42,0.47,0.46,20190315
18.3,51.06,0.0,1.29,0.42,0.47,0.46,20190316
20.21,43.44,0.0,1.38,0.41,0.46,0.45,20190317
20.55,41.62,0.0,1.05,0.41,0.46,0.45,20190318
21.44,43.5,0.53,1.26,0.41,0.45,0.45,20190319
20.1,54.75,1.17,1.98,0.42,0.45,0.45,20190320
20.23,50.75,0.06,1.57,0.41,0.45,0.45,20190321
20.7,44.06,0.0,2.09,0.4,0.45,0.45,20190322
18.72,58.31,0.01,1.92,0.41,0.45,0.44,20190323
20.29,60.38,0.0,1.48,0.41,0.45,0.44,20190324
21.33,47.31,0.0,1.97,0.4,0.45,0.44,20190325
22.68,41.56,0.0,2.02,0.39,0.44,0.44,20190326
25.69,34.12,0.0,1.18,0.38,0.44,0.43,20190327
27.05,37.88,0.0,1.26,0.38,0.43,0.43,20190328
28.14,40.25,0.0,1.1,0.38,0.43,0.42,20190329
27.41,34.38,0.0,1.79,0.37,0.42,0.42,20190330
23.9,31.75,0.0,2.62,0.36,0.42,0.42,20190331
24.9,32.06,0.0,2.1,0.36,0.41,0.41,20190401
26.14,28.88,0.0,1.34,0.36,0.41,0.41,20190402
28.99,28.0,0.0,1.72,0.35,0.41,0.41,20190403
29.64,31.56,0.0,1.47,0.34,0.41,0.41,20190404
30.41,35.62,0.0,1.11,0.34,0.41,0.41,20190405
29.81,35.38,0.0,1.52,0.33,0.4,0.4,20190406
29.73,34.06,0.01,1.2,0.32,0.4,0.4,20190407
28.68,33.12,0.17,1.42,0.31,0.4,0.4,20190408
29.89,30.44,0.1,1.02,0.3,0.4,0.4,20190409
29.69,36.25,0.46,1.93,0.3,0.39,0.39,20190410
29.78,31.19,0.04,1.73,0.29,0.39,0.39,20190411
29.25,42.12,0.02,2.1,0.28,0.39,0.39,20190412
28.89,43.12,0.34,1.8,0.28,0.39,0.39,20190413
28.94,42.38,0.03,2.09,0.27,0.38,0.39,20190414
30.17,37.44,0.96,1.92,0.27,0.38,0.38,20190415
23.32,72.44,27.87,2.7,0.5,0.41,0.4,20190416
20.29,81.19,8.91,2.22,0.53,0.45,0.44,20190417
22.05,59.56,0.1,0.9,0.42,0.45,0.44,20190418
25.14,45.25,0.0,1.03,0.39,0.45,0.44,20190419
28.01,37.06,0.0,0.97,0.38,0.44,0.44,20190420
30.21,36.0,0.0,1.5,0.38,0.44,0.43,20190421
31.27,38.12,0.0,1.46,0.37,0.43,0.43,20190422
33.41,33.81,0.0,1.2,0.36,0.43,0.42,20190423
31.83,37.0,0.89,2.12,0.37,0.42,0.42,20190424
29.83,43.69,0.84,2.31,0.37,0.42,0.41,20190425
30.91,40.12,0.05,1.37,0.36,0.41,0.41,20190426
31.01,32.5,0.0,2.58,0.35,0.41,0.41,20190427
30.79,28.69,0.0,2.07,0.34,0.41,0.41,20190428
31.01,25.44,0.0,1.38,0.34,0.41,0.41,20190429
30.18,28.75,0.06,2.98,0.33,0.4,0.4,20190430
30.29,29.38,0.03,2.48,0.32,0.4,0.4,20190501
30.48,29.19,0.0,1.34,0.31,0.39,0.4,20190502
29.89,30.88,1.1,1.5,0.32,0.39,0.39,20190503
29.98,26.44,0.0,2.54,0.3,0.39,0.39,20190504
31.8,21.75,0.0,1.7,0.28,0.39,0.39,20190505
32.26,21.38,0.0,1.59,0.27,0.38,0.38,20190506
32.98,18.94,0.0,1.32,0.25,0.38,0.38,20190507
33.9,19.69,0.0,1.58,0.23,0.38,0.38,20190508
34.55,20.62,0.0,2.04,0.23,0.38,0.38,20190509
34.58,22.88,0.11,2.13,0.22,0.38,0.38,20190510
33.52,26.38,0.06,2.11,0.21,0.38,0.38,20190511
33.24,30.31,0.0,1.0,0.2,0.38,0.38,20190512
34.35,27.0,2.29,1.23,0.23,0.38,0.38,20190513
32.09,31.88,2.8,0.95,0.3,0.38,0.38,20190514
32.69,34.25,0.6,1.3,0.29,0.38,0.38,20190515
27.82,48.06,0.81,1.59,0.29,0.38,0.38,20190516
29.88,43.81,1.49,1.1,0.3,0.38,0.38,20190517
30.56,39.62,0.03,1.9,0.29,0.38,0.38,20190518
32.59,28.94,0.0,2.59,0.25,0.38,0.38,20190519
33.25,25.38,0.0,2.22,0.23,0.38,0.38,20190520
34.09,23.12,0.0,1.98,0.2,0.38,0.38,20190521
35.51,22.5,0.0,2.3,0.19,0.37,0.38,20190522
35.01,30.25,2.54,2.27,0.21,0.38,0.38,20190523
31.01,43.12,9.51,2.05,0.38,0.38,0.38,20190524
30.16,42.12,0.07,2.59,0.37,0.38,0.38,20190525
32.62,30.25,0.0,2.21,0.3,0.38,0.38,20190526
33.82,22.56,0.0,2.31,0.27,0.38,0.38,20190527
34.9,20.19,0.0,2.06,0.23,0.38,0.38,20190528
37.4,17.38,0.0,1.98,0.21,0.38,0.38,20190529
38.57,15.56,0.0,1.85,0.19,0.38,0.38,20190530
38.33,13.5,0.0,2.28,0.17,0.37,0.38,20190531
39.12,11.62,0.0,1.73,0.16,0.37,0.38,20190601
39.62,13.5,0.0,1.57,0.14,0.37,0.38,20190602
39.94,11.75,0.03,1.19,0.13,0.37,0.38,20190603
38.01,12.94,0.0,1.84,0.12,0.37,0.37,20190604
37.98,15.12,0.0,2.41,0.12,0.37,0.37,20190605
37.57,16.06,0.02,3.0,0.12,0.37,0.37,20190606
37.48,13.81,0.03,1.38,0.11,0.37,0.37,20190607
38.9,14.12,0.0,1.6,0.11,0.37,0.37,20190608
39.81,13.69,0.0,1.62,0.1,0.37,0.37,20190609
39.95,12.56,0.0,2.09,0.1,0.37,0.37,20190610
39.97,13.75,0.01,3.93,0.09,0.37,0.37,20190611
38.11,16.94,1.73,3.23,0.14,0.37,0.38,20190612
36.45,13.06,0.0,1.94,0.15,0.37,0.38,20190613
37.29,12.62,0.0,2.42,0.14,0.37,0.38,20190614
38.47,24.88,4.26,2.48,0.16,0.37,0.38,20190615
36.77,32.88,1.56,3.42,0.31,0.38,0.38,20190616
37.26,31.19,0.0,2.89,0.25,0.38,0.38,20190617
34.09,38.12,3.4,2.62,0.3,0.38,0.38,20190618
34.83,39.56,0.43,1.94,0.28,0.38,0.38,20190619
36.36,30.0,0.01,1.84,0.24,0.38,0.38,20190620
33.35,38.75,4.28,2.59,0.32,0.38,0.38,20190621
36.52,31.44,0.0,1.33,0.27,0.38,0.38,20190622
37.78,28.5,0.01,1.26,0.23,0.38,0.38,20190623
32.57,46.81,8.48,2.16,0.38,0.38,0.38,20190624
35.14,43.69,0.22,1.14,0.35,0.38,0.38,20190625
37.15,31.38,0.0,2.14,0.29,0.38,0.38,20190626
38.37,29.62,0.0,2.82,0.25,0.38,0.38,20190627
38.77,27.56,0.0,1.79,0.22,0.38,0.38,20190628
39.29,25.5,0.0,2.12,0.2,0.38,0.38,20190629
39.45,25.5,0.29,2.05,0.19,0.37,0.38,20190630
39.45,22.81,0.0,1.81,0.17,0.37,0.38,20190701
39.28,24.31,0.12,1.68,0.16,0.37,0.38,20190702
39.98,24.0,0.06,1.8,0.16,0.37,0.38,20190703
40.25,23.06,0.17,2.22,0.15,0.37,0.38,20190704
35.66,42.62,15.13,1.38,0.42,0.4,0.39,20190705
36.83,41.5,2.96,1.22,0.38,0.4,0.39,20190706
37.47,37.25,0.17,0.42,0.32,0.39,0.39,20190707
38.18,35.75,0.76,0.98,0.3,0.38,0.38,20190708
37.73,37.06,4.1,1.65,0.34,0.39,0.39,20190709
38.1,34.56,0.0,1.1,0.3,0.38,0.38,20190710
36.2,46.25,12.55,1.73,0.45,0.41,0.4,20190711
35.47,49.31,17.34,1.35,0.48,0.42,0.41,20190712
34.61,52.56,14.95,2.23,0.49,0.43,0.42,20190713
32.67,60.56,18.62,2.66,0.56,0.46,0.45,20190714
32.33,61.25,13.43,2.41,0.5,0.47,0.46,20190715
30.39,73.06,45.93,2.02,0.71,0.54,0.51,20190716
29.08,77.94,25.82,1.49,0.67,0.59,0.55,20190717
31.03,69.06,0.25,1.66,0.55,0.58,0.55,20190718
31.22,67.75,0.72,1.73,0.54,0.57,0.55,20190719
31.86,65.12,2.31,0.79,0.54,0.56,0.55,20190720
32.17,64.0,2.1,1.34,0.53,0.55,0.54,20190721
33.03,60.81,1.59,1.09,0.52,0.55,0.53,20190722
33.96,56.44,0.67,0.87,0.5,0.54,0.52,20190723
34.35,53.0,3.59,1.17,0.51,0.54,0.52,20190724
31.72,71.38,36.43,2.12,0.66,0.57,0.55,20190725
29.58,78.44,6.27,2.27,0.61,0.59,0.56,20190726
29.52,77.44,1.45,2.14,0.57,0.58,0.56,20190727
29.8,80.12,14.18,2.14,0.65,0.59,0.57,20190728
29.1,83.81,3.07,2.57,0.6,0.59,0.57,20190729
31.69,72.06,1.53,1.3,0.57,0.59,0.56,20190730
31.46,67.75,2.98,1.78,0.57,0.58,0.56,20190731
30.6,73.56,10.47,2.28,0.59,0.58,0.55,20190801
30.35,81.19,23.0,1.3,0.7,0.61,0.59,20190802
30.51,75.75,0.1,1.44,0.6,0.61,0.59,20190803
31.41,71.5,0.88,0.9,0.59,0.59,0.58,20190804
32.28,67.0,0.16,1.43,0.56,0.59,0.57,20190805
32.46,66.62,0.93,1.98,0.55,0.58,0.56,20190806
31.19,70.62,4.82,2.78,0.56,0.57,0.55,20190807
31.55,68.19,3.27,1.54,0.55,0.56,0.55,20190808
32.02,65.19,6.54,1.7,0.57,0.56,0.55,20190809
30.74,72.5,5.72,1.88,0.57,0.56,0.55,20190810
31.5,70.69,0.26,1.47,0.53,0.56,0.55,20190811
32.23,68.44,6.27,1.34,0.55,0.55,0.54,20190812
32.71,64.69,3.8,1.94,0.54,0.55,0.54,20190813
32.15,63.56,0.03,2.04,0.51,0.55,0.53,20190814
32.31,66.62,0.67,1.72,0.49,0.54,0.52,20190815
31.34,68.0,5.09,2.37,0.52,0.54,0.52,20190816
27.56,81.69,30.15,2.52,0.65,0.55,0.54,20190817
28.93,71.0,0.79,1.23,0.58,0.58,0.55,20190818
30.05,67.44,0.59,1.23,0.55,0.57,0.55,20190819
30.73,63.38,0.06,0.96,0.52,0.56,0.54,20190820
30.66,61.5,0.02,1.62,0.51,0.55,0.54,20190821
30.29,60.44,0.0,1.87,0.49,0.54,0.53,20190822
30.47,62.69,0.61,1.43,0.48,0.53,0.52,20190823
31.61,58.75,0.26,1.16,0.48,0.52,0.52,20190824
31.17,63.62,1.63,2.22,0.47,0.52,0.51,20190825
30.85,67.69,1.35,1.83,0.48,0.52,0.51,20190826
31.92,63.38,0.22,1.4,0.46,0.51,0.5,20190827
33.15,59.12,0.19,1.41,0.45,0.5,0.49,20190828
33.06,60.62,4.8,1.52,0.48,0.5,0.49,20190829
33.23,58.19,0.58,1.21,0.45,0.5,0.49,20190830
33.17,58.19,5.54,0.93,0.48,0.5,0.48,20190831
32.72,61.31,2.35,1.65,0.47,0.5,0.48,20190901
32.44,60.06,0.44,1.01,0.45,0.49,0.48,20190902
33.32,54.88,0.12,1.09,0.42,0.48,0.48,20190903
32.83,59.12,4.14,1.65,0.44,0.48,0.48,20190904
32.27,63.81,3.17,1.88,0.47,0.48,0.48,20190905
33.43,58.31,0.18,1.35,0.43,0.48,0.48,20190906
33.25,55.81,0.27,1.16,0.41,0.48,0.47,20190907
33.17,55.62,0.04,1.05,0.41,0.47,0.46,20190908
33.5,50.88,0.0,1.33,0.4,0.47,0.46,20190909
32.99,50.31,0.0,1.42,0.4,0.46,0.45,20190910
33.52,48.31,0.0,1.25,0.39,0.45,0.45,20190911
32.9,48.5,0.12,2.31,0.38,0.45,0.45,20190912
32.7,51.62,0.03,2.39,0.38,0.45,0.45,20190913
33.27,49.5,0.0,1.66,0.38,0.45,0.44,20190914
32.73,51.12,0.18,1.07,0.38,0.44,0.44,20190915
32.15,52.19,3.16,1.5,0.41,0.44,0.44,20190916
31.99,53.5,0.25,2.1,0.39,0.44,0.43,20190917
31.76,50.5,0.33,1.64,0.38,0.43,0.43,20190918
30.1,57.56,0.7,3.09,0.38,0.43,0.43,20190919
29.77,61.56,0.17,1.95,0.38,0.43,0.42,20190920
30.37,54.56,0.01,1.02,0.37,0.42,0.42,20190921
30.48,53.62,0.06,1.52,0.36,0.42,0.42,20190922
30.51,55.69,0.0,1.38,0.36,0.42,0.41,20190923
30.73,54.12,0.0,1.55,0.35,0.41,0.41,20190924
31.48,51.56,0.01,1.18,0.34,0.41,0.41,20190925
30.97,53.88,2.07,1.16,0.36,0.41,0.41,20190926
30.36,56.75,6.98,1.3,0.42,0.42,0.41,20190927
27.95,70.62,28.29,1.98,0.55,0.45,0.44,20190928
25.65,80.94,26.4,1.98,0.59,0.49,0.48,20190929
26.1,73.56,2.39,0.98,0.49,0.51,0.49,20190930
26.33,70.75,3.33,1.04,0.49,0.51,0.49,20191001
26.66,66.69,0.04,0.9,0.46,0.5,0.49,20191002
25.62,70.5,5.64,0.93,0.51,0.5,0.49,20191003
22.97,81.88,3.79,0.7,0.52,0.51,0.5,20191004
23.33,74.44,0.01,1.32,0.48,0.51,0.5,20191005
23.28,67.94,0.0,1.75,0.47,0.51,0.49,20191006
24.51,60.06,0.0,1.27,0.45,0.5,0.49,20191007
25.93,52.31,0.0,0.99,0.45,0.5,0.48,20191008
25.69,54.25,0.01,1.35,0.45,0.49,0.48,20191009
25.86,56.12,0.0,1.01,0.44,0.48,0.48,20191010
26.19,51.25,0.0,0.98,0.44,0.48,0.48,20191011
25.63,55.75,0.0,0.95,0.43,0.48,0.48,20191012
26.15,57.06,0.0,1.12,0.43,0.48,0.47,20191013
26.7,54.06,0.0,1.12,0.42,0.48,0.47,20191014
25.66,58.06,0.01,1.41,0.42,0.47,0.46,20191015
25.4,56.38,0.01,1.28,0.42,0.47,0.46,20191016
24.59,58.12,1.47,1.88,0.43,0.47,0.46,20191017
23.61,60.19,4.76,1.79,0.48,0.48,0.46,20191018
23.47,59.19,0.62,1.43,0.44,0.47,0.46,20191019
23.56,50.69,0.0,1.04,0.42,0.47,0.46,20191020
24.28,44.81,0.0,1.02,0.42,0.47,0.46,20191021
24.68,41.94,0.0,1.26,0.41,0.46,0.45,20191022
24.83,40.31,0.0,1.12,0.41,0.46,0.45,20191023
23.67,44.56,0.0,1.02,0.41,0.45,0.45,20191024
23.94,45.12,0.0,1.06,0.41,0.45,0.45,20191025
23.98,45.5,0.0,1.22,0.41,0.45,0.45,20191026
24.61,44.38,0.0,1.47,0.41,0.45,0.45,20191027
25.37,40.69,0.0,0.91,0.41,0.45,0.45,20191028
25.39,38.12,0.0,1.01,0.4,0.45,0.44,20191029
25.26,41.06,0.0,1.2,0.4,0.45,0.44,20191030
24.69,47.44,0.0,0.95,0.4,0.44,0.44,20191031
23.93,50.62,0.0,1.09,0.4,0.44,0.44,20191101
24.03,50.94,0.0,0.86,0.4,0.44,0.43,20191102
21.79,60.44,0.0,1.38,0.4,0.44,0.43,20191103
22.71,57.69,0.0,1.33,0.4,0.44,0.43,20191104
24.09,43.94,0.0,0.89,0.39,0.43,0.43,20191105
22.79,45.31,0.06,2.93,0.39,0.43,0.42,20191106
19.51,67.19,14.26,2.09,0.5,0.44,0.43,20191107
19.38,66.56,1.27,1.46,0.45,0.45,0.45,20191108
19.13,51.38,0.0,1.3,0.41,0.45,0.45,20191109
20.07,36.5,0.0,0.81,0.41,0.45,0.45,20191110
19.59,39.75,0.0,0.7,0.41,0.45,0.44,20191111
20.05,42.06,0.0,1.0,0.41,0.45,0.44,20191112
20.94,44.25,0.0,1.1,0.41,0.45,0.44,20191113
18.27,68.38,0.08,1.84,0.41,0.45,0.44,20191114
17.72,75.12,0.0,1.26,0.41,0.45,0.44,20191115
18.21,71.0,2.41,1.88,0.44,0.45,0.44,20191116
18.64,62.5,0.0,2.16,0.41,0.45,0.44,20191117
19.09,53.62,0.0,1.53,0.41,0.45,0.44,20191118
19.35,43.81,0.0,1.21,0.41,0.44,0.44,20191119
20.36,34.69,0.0,0.57,0.4,0.44,0.43,20191120
17.01,51.5,0.0,1.03,0.41,0.44,0.43,20191121
16.35,65.12,0.14,1.4,0.41,0.44,0.43,20191122
18.12,71.5,0.09,1.48,0.41,0.44,0.43,20191123
18.4,58.81,0.0,1.38,0.4,0.44,0.43,20191124
17.94,44.94,0.0,0.82,0.4,0.43,0.43,20191125
16.81,52.44,0.04,0.91,0.4,0.43,0.43,20191126
16.71,76.5,2.91,0.97,0.42,0.43,0.43,20191127
16.95,69.75,0.96,1.47,0.43,0.44,0.43,20191128
15.66,59.31,0.02,1.09,0.41,0.44,0.43,20191129
15.25,54.88,0.0,1.09,0.41,0.44,0.43,20191130
16.4,46.81,0.0,0.86,0.4,0.43,0.43,20191201
16.15,39.56,0.0,1.41,0.4,0.43,0.43,20191202
15.22,38.31,0.0,1.52,0.39,0.43,0.42,20191203
16.68,33.44,0.0,0.84,0.39,0.43,0.42,20191204
15.79,38.81,0.0,0.95,0.39,0.43,0.42,20191205
15.4,41.69,0.0,1.24,0.39,0.43,0.42,20191206
15.42,39.56,0.0,1.21,0.38,0.42,0.42,20191207
15.92,34.69,0.0,0.95,0.38,0.42,0.42,20191208
15.32,36.12,0.0,0.88,0.38,0.42,0.42,20191209
15.77,34.62,0.0,1.03,0.38,0.42,0.42,20191210
14.4,42.19,0.0,1.27,0.38,0.42,0.41,20191211
11.81,71.38,8.14,1.97,0.45,0.43,0.42,20191212
11.9,83.38,15.95,1.27,0.56,0.46,0.45,20191213
12.46,70.12,0.71,1.3,0.45,0.47,0.45,20191214
11.38,68.94,0.0,1.43,0.44,0.46,0.45,20191215
11.12,61.88,0.0,1.28,0.43,0.46,0.45,20191216
12.42,49.5,0.0,0.93,0.43,0.46,0.45,20191217
12.14,41.5,0.0,1.08,0.42,0.46,0.45,20191218
