T2M,RH2M,PRECTOTCORR,WS2M,GWETTOP,GWETROOT,GWETPROF,Date
23.85,50.5,11.18,1.52,0.53,0.48,0.48,20181009
24.95,40.56,0.0,0.96,0.46,0.48,0.47,20181010
24.45,40.69,0.0,1.1,0.45,0.47,0.47,20181011
23.98,42.25,0.0,0.95,0.45,0.47,0.47,20181012
24.05,41.31,0.0,1.15,0.44,0.47,0.47,20181013
23.6,38.88,0.01,1.04,0.43,0.46,0.46,20181014
23.04,40.81,0.07,1.5,0.41,0.46,0.46,20181015
22.91,42.12,0.22,1.52,0.41,0.46,0.46,20181016
22.9,37.12,0.01,1.62,0.39,0.46,0.46,20181017
23.53,33.38,0.0,0.99,0.37,0.45,0.46,20181018
23.84,30.06,0.0,0.99,0.34,0.45,0.45,20181019
23.68,30.81,0.0,1.38,0.32,0.45,0.45,20181020
23.94,28.12,0.0,1.43,0.3,0.45,0.45,20181021
24.26,23.12,0.0,1.3,0.29,0.45,0.45,20181022
23.58,22.25,0.0,1.2,0.27,0.45,0.45,20181023
23.19,24.12,0.0,1.13,0.26,0.45,0.45,20181024
23.21,28.06,0.04,1.22,0.25,0.45,0.45,20181025
23.55,30.62,0.0,1.22,0.24,0.45,0.45,20181026
24.62,31.19,0.0,1.28,0.23,0.45,0.45,20181027
24.69,32.94,0.0,1.34,0.23,0.45,0.45,20181028
25.51,30.62,0.0,1.3,0.23,0.45,0.45,20181029
25.28,32.19,0.0,1.53,0.22,0.45,0.45,20181030
23.72,37.25,0.0,1.58,0.21,0.45,0.45,20181031
23.76,31.19,0.23,1.79,0.22,0.45,0.45,20181101
21.0,38.31,1.18,2.16,0.24,0.45,0.45,20181102
19.06,32.38,0.62,2.19,0.27,0.45,0.45,20181103
18.34,20.94,0.01,1.12,0.27,0.45,0.45,20181104
18.31,20.5,0.0,1.41,0.25,0.45,0.45,20181105
18.22,18.94,0.0,1.41,0.24,0.45,0.45,20181106
19.91,16.31,0.0,1.34,0.23,0.45,0.45,20181107
19.05,22.5,0.0,1.7,0.23,0.45,0.45,20181108
19.58,25.06,0.0,1.1,0.22,0.45,0.45,20181109
19.23,27.81,0.0,1.32,0.22,0.45,0.45,20181110
21.65,30.06,0.01,0.93,0.21,0.45,0.45,20181111
20.41,36.94,0.12,1.29,0.21,0.45,0.45,20181112
20.06,40.88,0.27,1.22,0.22,0.45,0.45,20181113
18.65,52.62,1.88,2.04,0.26,0.45,0.45,20181114
18.08,50.25,0.0,1.21,0.28,0.45,0.45,20181115
18.95,38.12,0.0,1.27,0.27,0.45,0.45,20181116
20.29,28.94,0.0,1.23,0.27,0.45,0.45,20181117
20.21,31.81,0.0,1.4,0.25,0.45,0.45,20181118
19.79,39.31,0.09,1.34,0.25,0.45,0.45,20181119
20.34,38.69,0.0,0.98,0.24,0.45,0.45,20181120
20.25,28.81,0.0,1.12,0.23,0.45,0.45,20181121
17.48,36.75,0.2,2.26,0.23,0.45,0.45,20181122
18.0,41.0,0.33,1.51,0.25,0.45,0.45,20181123
19.73,24.38,0.0,1.28,0.24,0.45,0.45,20181124
20.64,22.81,0.0,1.09,0.23,0.45,0.45,20181125
20.16,25.75,0.0,1.32,0.23,0.45,0.45,20181126
19.43,28.38,0.0,1.24,0.22,0.45,0.45,20181127
18.26,36.69,0.0,1.34,0.22,0.45,0.45,20181128
19.01,37.44,0.0,1.21,0.22,0.45,0.45,20181129
18.46,25.94,0.0,1.31,0.21,0.45,0.45,20181130
17.82,22.38,0.0,1.37,0.21,0.45,0.45,20181201
17.06,26.25,0.0,1.42,0.2,0.45,0.45,20181202
16.44,30.94,0.0,1.12,0.2,0.45,0.45,20181203
16.56,31.69,0.0,1.22,0.2,0.45,0.45,20181204
16.54,34.69,0.0,1.2,0.2,0.45,0.45,20181205
15.31,40.25,0.0,1.46,0.2,0.45,0.45,20181206
14.88,37.19,0.0,1.12,0.2,0.45,0.45,20181207
14.86,37.12,0.0,1.2,0.2,0.45,0.45,20181208
15.08,42.25,4.33,1.17,0.22,0.45,0.45,20181209
12.36,77.31,1.36,2.17,0.4,0.45,0.46,20181210
12.23,71.81,0.78,1.68,0.43,0.46,0.46,20181211
12.72,57.06,0.0,1.17,0.42,0.46,0.46,20181212
12.14,58.19,0.0,0.91,0.41,0.45,0.46,20181213
12.2,52.0,0.0,1.04,0.39,0.45,0.45,20181214
12.9,43.75,0.0,1.18,0.38,0.45,0.45,20181215
13.08,37.0,0.0,1.23,0.36,0.45,0.45,20181216
13.87,31.38,0.0,1.17,0.34,0.45,0.45,20181217
14.65,27.25,0.0,1.14,0.34,0.45,0.45,20181218
14.53,24.31,0.0,1.11,0.32,0.45,0.45,20181219
13.07,30.25,0.0,1.3,0.31,0.45,0.45,20181220
13.65,27.75,0.0,1.21,0.3,0.45,0.45,20181221
12.75,29.0,0.0,1.23,0.3,0.45,0.45,20181222
10.3,36.12,0.0,1.42,0.29,0.45,0.45,20181223
11.12,39.19,0.0,1.36,0.28,0.45,0.45,20181224
11.95,30.0,0.23,1.2,0.28,0.45,0.45,20181225
10.52,32.25,0.0,1.7,0.28,0.45,0.45,20181226
10.22,33.62,0.01,1.39,0.27,0.45,0.45,20181227
10.02,28.69,0.0,1.41,0.27,0.45,0.45,20181228
11.51,25.88,0.0,1.13,0.27,0.45,0.45,20181229
11.73,27.81,0.0,1.27,0.26,0.45,0.45,20181230
11.77,30.31,0.0,1.39,0.26,0.45,0.45,20181231
10.7,48.12,2.96,1.35,0.31,0.45,0.45,20190101
10.23,69.69,0.0,1.46,0.37,0.45,0.45,20190102
11.31,59.38,0.0,1.16,0.36,0.45,0.45,20190103
10.56,58.25,1.66,2.66,0.36,0.45,0.45,20190104
8.44,78.56,0.03,2.7,0.41,0.45,0.46,20190105
10.27,56.81,0.0,1.59,0.39,0.45,0.46,20190106
9.97,49.25,0.0,1.1,0.38,0.45,0.45,20190107
11.23,48.31,0.0,1.46,0.37,0.45,0.45,20190108
12.76,41.94,0.0,1.08,0.36,0.45,0.45,20190109
10.87,50.5,0.91,2.41,0.36,0.45,0.45,20190110
9.29,68.12,0.11,2.47,0.37,0.45,0.45,20190111
9.53,68.56,0.44,1.41,0.38,0.45,0.45,20190112
8.46,53.12,0.01,1.74,0.37,0.45,0.45,20190113
9.86,33.12,0.0,1.3,0.36,0.45,0.45,20190114
12.94,27.25,0.0,1.09,0.34,0.45,0.45,20190115
14.08,31.81,0.0,1.38,0.33,0.45,0.45,20190116
13.03,37.75,0.43,1.17,0.34,0.45,0.45,20190117
11.42,42.56,0.0,1.37,0.33,0.45,0.45,20190118
12.59,55.88,0.0,1.71,0.32,0.45,0.45,20190119
10.59,71.62,3.08,1.12,0.37,0.45,0.45,20190120
10.27,84.31,4.99,1.26,0.48,0.46,0.46,20190121
9.73,74.38,1.34,0.9,0.48,0.47,0.47,20190122
9.18,73.88,1.67,1.43,0.48,0.47,0.47,20190123
9.32,59.0,0.0,1.25,0.47,0.47,0.47,20190124
9.34,47.06,0.0,1.41,0.46,0.47,0.47,20190125
9.15,47.5,0.0,1.23,0.45,0.47,0.47,20190126
10.02,41.38,0.0,1.3,0.45,0.46,0.47,20190127
10.71,39.38,0.0,1.2,0.45,0.46,0.46,20190128
12.19,41.06,0.0,1.28,0.44,0.46,0.46,20190129
11.11,74.44,9.16,1.66,0.5,0.47,0.47,20190130
7.67,88.81,8.43,1.5,0.56,0.49,0.48,20190131
8.63,76.5,0.05,2.15,0.49,0.49,0.48,20190201
11.58,55.31,0.0,1.38,0.48,0.49,0.48,20190202
13.5,46.81,0.0,1.23,0.47,0.48,0.48,20190203
12.2,59.06,0.0,1.21,0.47,0.48,0.48,20190204
13.98,59.44,1.32,1.37,0.47,0.48,0.48,20190205
10.74,68.06,0.18,1.58,0.48,0.48,0.48,20190206
10.19,49.44,0.26,1.74,0.47,0.48,0.48,20190207
8.67,67.62,2.43,2.32,0.49,0.48,0.48,20190208
11.01,47.12,0.0,1.19,0.48,0.48,0.48,20190209
14.05,43.25,0.0,1.21,0.47,0.48,0.48,20190210
14.55,46.69,0.0,1.05,0.47,0.48,0.48,20190211
13.8,64.38,0.6,1.35,0.47,0.48,0.48,20190212
14.34,70.38,0.42,1.89,0.47,0.48,0.48,20190213
14.19,68.81,2.8,1.15,0.49,0.48,0.48,20190214
13.09,62.88,0.28,1.18,0.48,0.48,0.48,20190215
14.26,43.44,0.0,1.02,0.47,0.48,0.48,20190216
13.98,49.19,0.13,1.09,0.46,0.48,0.48,20190217
12.48,60.44,1.84,1.53,0.48,0.48,0.48,20190218
12.64,59.5,0.54,1.54,0.47,0.48,0.48,20190219
10.48,81.19,8.99,2.02,0.52,0.48,0.48,20190220
12.73,67.19,1.02,1.3,0.51,0.5,0.49,20190221
13.05,52.0,0.0,1.12,0.48,0.49,0.49,20190222
13.9,38.25,0.0,0.9,0.47,0.49,0.49,20190223
14.48,36.75,0.0,1.17,0.47,0.49,0.48,20190224
13.7,43.25,0.16,1.29,0.47,0.48,0.48,20190225
11.92,59.44,0.39,1.44,0.47,0.48,0.48,20190226
11.93,54.56,0.01,1.08,0.47,0.48,0.48,20190227
13.05,44.69,0.19,1.47,0.46,0.48,0.48,20190228
11.68,67.44,9.28,2.56,0.52,0.49,0.48,20190301
9.98,87.62,16.63,1.87,0.61,0.52,0.51,20190302
12.4,73.5,0.22,1.43,0.52,0.52,0.52,20190303
13.99,59.06,0.0,1.28,0.5,0.52,0.52,20190304
15.81,45.12,0.0,1.38,0.49,0.52,0.52,20190305
16.63,42.44,0.02,1.33,0.48,0.52,0.51,20190306
16.55,50.0,0.59,2.16,0.48,0.52,0.51,20190307
16.03,55.94,0.17,2.62,0.48,0.51,0.51,20190308
17.22,44.06,0.0,1.12,0.48,0.51,0.51,20190309
17.18,46.62,0.76,1.6,0.48,0.51,0.5,20190310
12.79,79.12,11.67,1.66,0.57,0.52,0.52,20190311
13.98,67.88,0.12,1.73,0.51,0.52,0.52,20190312
15.79,57.69,0.1,1.69,0.49,0.52,0.52,20190313
14.41,69.81,0.03,1.82,0.49,0.52,0.52,20190314
16.82,55.62,0.0,0.9,0.48,0.52,0.52,20190315
17.55,49.69,0.0,1.14,0.48,0.52,0.51,20190316
20.91,40.69,0.0,0.69,0.48,0.51,0.51,20190317
19.94,47.75,0.46,1.69,0.48,0.51,0.51,20190318
17.56,69.69,5.9,1.27,0.52,0.52,0.51,20190319
17.12,66.5,0.31,1.55,0.5,0.52,0.51,20190320
19.37,48.19,0.02,1.3,0.48,0.52,0.51,20190321
19.73,47.88,0.07,1.49,0.48,0.51,0.51,20190322
18.94,66.44,1.12,1.2,0.48,0.51,0.51,20190323
19.69,52.25,0.0,1.2,0.48,0.51,0.5,20190324
22.15,46.56,0.0,1.17,0.47,0.5,0.5,20190325
23.61,40.12,0.0,1.38,0.46,0.5,0.5,20190326
25.41,41.94,0.0,1.05,0.46,0.5,0.49,20190327
25.96,44.75,0.0,1.24,0.45,0.49,0.49,20190328
25.27,52.81,1.22,1.62,0.46,0.49,0.49,20190329
22.6,44.38,0.77,1.81,0.47,0.49,0.49,20190330
23.54,37.44,0.0,1.11,0.45,0.48,0.48,20190331
24.93,32.81,0.0,1.48,0.45,0.48,0.48,20190401
26.58,34.38,0.0,1.58,0.45,0.48,0.48,20190402
28.21,39.81,0.0,1.44,0.43,0.48,0.48,20190403
28.68,40.81,0.0,1.09,0.42,0.47,0.48,20190404
29.18,41.12,0.0,1.25,0.41,0.47,0.47,20190405
29.03,35.94,0.0,1.66,0.38,0.47,0.47,20190406
29.23,35.56,0.13,1.55,0.37,0.46,0.47,20190407
28.41,39.62,1.16,1.55,0.38,0.46,0.47,20190408
28.44,38.75,1.93,1.77,0.38,0.46,0.47,20190409
26.83,44.19,0.02,1.38,0.39,0.46,0.47,20190410
26.39,49.0,1.16,1.63,0.38,0.46,0.46,20190411
26.17,54.12,0.5,1.17,0.38,0.46,0.46,20190412
26.05,55.0,2.96,2.04,0.41,0.46,0.47,20190413
26.52,55.75,3.73,1.08,0.45,0.47,0.47,20190414
24.42,61.44,4.17,2.23,0.48,0.47,0.47,20190415
21.98,70.88,9.22,1.61,0.52,0.48,0.48,20190416
20.35,72.5,6.54,1.46,0.54,0.49,0.48,20190417
22.53,59.31,0.43,1.78,0.48,0.49,0.48,20190418
25.17,48.06,0.0,1.3,0.46,0.48,0.48,20190419
27.26,45.5,0.18,1.44,0.45,0.48,0.48,20190420
28.58,45.44,0.24,1.28,0.45,0.48,0.48,20190421
29.18,43.31,0.0,1.22,0.44,0.48,0.48,20190422
29.73,44.06,0.01,1.38,0.42,0.47,0.48,20190423
26.15,54.94,1.56,2.02,0.43,0.47,0.47,20190424
27.8,53.06,0.23,1.7,0.42,0.47,0.47,20190425
29.0,37.0,1.13,1.27,0.41,0.47,0.47,20190426
28.94,28.25,0.0,1.41,0.38,0.46,0.47,20190427
28.72,27.88,0.0,2.02,0.34,0.46,0.46,20190428
28.15,27.25,0.0,1.48,0.33,0.46,0.46,20190429
27.37,37.31,0.35,3.47,0.31,0.45,0.46,20190430
29.08,33.38,1.31,1.52,0.3,0.45,0.46,20190501
27.1,36.94,2.44,3.09,0.39,0.46,0.46,20190502
28.05,33.31,0.04,1.4,0.34,0.46,0.46,20190503
29.49,30.25,0.0,1.56,0.3,0.45,0.46,20190504
30.69,24.38,0.0,1.67,0.28,0.45,0.45,20190505
32.62,20.31,0.12,1.3,0.25,0.45,0.45,20190506
33.29,20.38,0.19,1.02,0.24,0.45,0.45,20190507
33.69,19.38,0.0,1.55,0.23,0.45,0.45,20190508
33.3,22.62,0.02,2.3,0.21,0.45,0.45,20190509
32.63,26.69,0.07,1.79,0.2,0.45,0.45,20190510
32.9,29.25,1.76,1.96,0.2,0.45,0.45,20190511
32.3,31.0,0.28,1.21,0.26,0.45,0.45,20190512
33.36,27.75,0.01,2.43,0.23,0.45,0.45,20190513
31.88,32.31,0.25,1.92,0.23,0.45,0.45,20190514
30.47,36.69,0.28,2.12,0.21,0.45,0.45,20190515
28.57,43.75,1.54,1.52,0.25,0.45,0.45,20190516
27.91,49.56,2.71,1.77,0.3,0.45,0.45,20190517
29.12,45.5,2.4,1.16,0.37,0.45,0.46,20190518
30.77,37.0,10.77,1.82,0.41,0.46,0.46,20190519
29.77,42.75,0.06,1.67,0.48,0.47,0.47,20190520
31.88,37.75,0.11,1.41,0.42,0.47,0.47,20190521
31.8,40.12,0.92,2.18,0.4,0.46,0.46,20190522
30.87,41.56,0.04,1.68,0.38,0.46,0.46,20190523
29.08,43.94,5.44,1.21,0.45,0.46,0.46,20190524
29.48,42.69,0.0,1.66,0.41,0.46,0.46,20190525
32.03,26.25,0.0,1.7,0.34,0.45,0.46,20190526
32.01,21.56,0.0,1.77,0.3,0.45,0.45,20190527
34.05,21.75,0.0,1.41,0.27,0.45,0.45,20190528
36.44,19.0,0.01,1.35,0.23,0.45,0.45,20190529
36.51,19.12,0.2,1.91,0.22,0.45,0.45,20190530
36.65,20.12,0.08,2.16,0.2,0.45,0.45,20190531
37.27,19.38,0.0,2.13,0.19,0.45,0.45,20190601
38.03,18.88,0.03,1.59,0.17,0.45,0.45,20190602
37.06,19.06,0.0,3.43,0.16,0.45,0.45,20190603
35.18,22.25,0.22,2.58,0.16,0.45,0.45,20190604
34.79,23.5,0.01,2.14,0.16,0.45,0.45,20190605
34.87,18.94,0.0,1.95,0.15,0.45,0.45,20190606
36.08,19.44,0.2,2.07,0.15,0.45,0.45,20190607
37.12,17.12,0.0,1.63,0.14,0.45,0.45,20190608
37.2,15.38,0.0,1.72,0.14,0.45,0.45,20190609
38.46,14.06,0.0,1.86,0.13,0.45,0.45,20190610
37.87,17.44,2.23,2.38,0.17,0.45,0.45,20190611
33.78,15.62,0.0,3.45,0.2,0.45,0.45,20190612
34.68,13.94,0.0,1.45,0.19,0.45,0.45,20190613
36.08,14.56,0.0,1.71,0.17,0.45,0.45,20190614
37.23,18.38,0.0,2.27,0.16,0.45,0.45,20190615
36.08,18.88,0.02,1.8,0.15,0.45,0.45,20190616
36.3,22.12,0.06,2.71,0.15,0.45,0.45,20190617
35.01,31.94,0.23,3.16,0.15,0.45,0.45,20190618
35.23,37.31,0.13,2.62,0.15,0.45,0.45,20190619
36.48,31.81,4.05,2.88,0.19,0.45,0.45,20190620
33.32,44.25,1.27,2.96,0.32,0.45,0.45,20190621
36.07,37.56,0.1,1.45,0.29,0.45,0.45,20190622
35.57,36.5,4.37,2.64,0.28,0.45,0.45,20190623
30.6,60.62,11.29,2.3,0.51,0.47,0.47,20190624
33.17,49.12,0.02,1.43,0.45,0.47,0.47,20190625
35.44,42.06,0.08,1.47,0.41,0.46,0.46,20190626
35.8,35.56,0.01,1.36,0.38,0.46,0.46,20190627
36.57,31.75,0.0,1.27,0.33,0.45,0.46,20190628
37.2,29.0,0.0,1.91,0.28,0.45,0.45,20190629
36.58,30.62,2.47,1.48,0.31,0.45,0.45,20190630
37.84,30.25,0.0,1.61,0.28,0.45,0.45,20190701
38.73,30.88,0.04,1.91,0.25,0.45,0.45,20190702
38.91,23.69,0.0,1.66,0.22,0.45,0.45,20190703
39.6,22.25,0.0,1.97,0.2,0.45,0.45,20190704
38.58,27.5,1.14,2.8,0.23,0.45,0.45,20190705
38.69,31.5,0.14,2.43,0.21,0.45,0.45,20190706
39.08,29.06,0.02,2.81,0.2,0.45,0.45,20190707
39.08,27.25,0.99,2.12,0.2,0.45,0.45,20190708
39.26,30.62,0.3,2.26,0.21,0.45,0.45,20190709
39.13,30.94,1.2,3.09,0.23,0.45,0.45,20190710
38.03,32.56,1.84,2.75,0.27,0.45,0.45,20190711
36.28,44.56,8.58,2.41,0.45,0.46,0.46,20190712
37.19,40.5,1.25,2.65,0.39,0.46,0.46,20190713
36.92,40.12,0.56,2.62,0.35,0.45,0.45,20190714
36.81,37.88,0.82,2.48,0.31,0.45,0.45,20190715
36.35,41.62,0.69,3.67,0.29,0.45,0.45,20190716
35.14,47.06,1.11,4.05,0.29,0.45,0.45,20190717
34.16,51.06,1.47,3.27,0.3,0.45,0.45,20190718
34.69,47.75,0.34,2.36,0.3,0.45,0.45,20190719
34.9,45.56,0.1,1.7,0.27,0.45,0.45,20190720
36.33,39.62,0.19,2.13,0.26,0.45,0.45,20190721
36.15,42.0,2.0,2.42,0.27,0.45,0.45,20190722
37.45,37.06,0.25,2.06,0.29,0.45,0.45,20190723
37.78,35.62,3.44,2.19,0.3,0.45,0.45,20190724
36.65,42.0,1.5,3.22,0.34,0.45,0.45,20190725
33.42,56.19,7.43,2.09,0.46,0.46,0.46,20190726
32.01,64.38,7.02,3.06,0.49,0.46,0.46,20190727
31.09,70.31,10.61,1.47,0.55,0.48,0.48,20190728
31.42,68.12,0.52,2.6,0.47,0.48,0.48,20190729
33.07,64.62,0.03,1.19,0.45,0.48,0.48,20190730
34.27,57.75,9.2,2.14,0.5,0.48,0.48,20190731
31.62,71.06,21.59,2.66,0.58,0.51,0.49,20190801
32.16,68.56,4.13,1.7,0.51,0.52,0.5,20190802
31.96,67.88,12.56,1.55,0.55,0.52,0.52,20190803
33.22,57.38,0.0,0.98,0.48,0.52,0.52,20190804
34.46,53.56,0.35,1.23,0.47,0.52,0.51,20190805
35.6,53.0,0.68,1.43,0.46,0.51,0.5,20190806
34.28,56.81,2.98,2.06,0.48,0.5,0.5,20190807
33.59,60.44,0.22,1.84,0.46,0.5,0.5,20190808
32.42,64.25,6.71,2.57,0.51,0.5,0.5,20190809
31.52,65.06,8.53,1.23,0.54,0.51,0.51,20190810
32.34,63.56,3.28,0.9,0.52,0.52,0.51,20190811
33.98,58.0,0.07,1.68,0.48,0.51,0.51,20190812
34.85,54.62,0.71,2.01,0.46,0.51,0.5,20190813
33.7,55.0,2.61,2.29,0.48,0.5,0.5,20190814
34.31,57.31,0.57,1.46,0.47,0.5,0.5,20190815
34.94,52.31,0.46,3.06,0.45,0.49,0.49,20190816
33.39,54.69,0.78,2.88,0.45,0.49,0.49,20190817
31.53,60.06,7.55,2.73,0.5,0.49,0.49,20190818
31.26,62.56,8.86,2.25,0.54,0.51,0.5,20190819
32.45,50.81,0.26,0.7,0.47,0.51,0.5,20190820
33.61,45.62,0.0,1.09,0.46,0.5,0.5,20190821
33.55,48.62,0.59,1.22,0.45,0.49,0.49,20190822
33.73,48.88,0.19,0.9,0.45,0.49,0.49,20190823
34.58,46.56,0.01,1.35,0.45,0.48,0.48,20190824
34.21,47.06,1.75,1.36,0.45,0.48,0.48,20190825
33.19,53.19,0.86,1.95,0.45,0.48,0.48,20190826
33.62,56.19,0.0,1.51,0.44,0.48,0.48,20190827
34.7,52.94,0.0,1.41,0.43,0.47,0.48,20190828
35.21,50.12,0.56,1.54,0.41,0.47,0.47,20190829
35.46,46.0,1.09,1.39,0.41,0.47,0.47,20190830
35.23,41.81,0.32,0.73,0.38,0.46,0.47,20190831
34.29,43.94,0.22,1.65,0.37,0.46,0.46,20190901
34.28,48.12,0.03,1.38,0.34,0.46,0.46,20190902
35.69,43.69,0.0,1.59,0.33,0.45,0.46,20190903
36.05,41.12,0.0,1.84,0.3,0.45,0.46,20190904
36.15,38.62,0.08,2.27,0.28,0.45,0.46,20190905
35.02,46.38,4.12,2.86,0.34,0.45,0.46,20190906
34.16,47.75,0.47,2.62,0.36,0.45,0.46,20190907
33.89,48.75,0.18,1.69,0.32,0.45,0.46,20190908
35.49,40.81,0.0,1.26,0.29,0.45,0.45,20190909
35.62,33.88,0.0,1.05,0.27,0.45,0.45,20190910
35.7,34.81,0.0,1.59,0.24,0.45,0.45,20190911
35.44,31.38,0.0,1.87,0.23,0.45,0.45,20190912
34.49,36.81,0.03,1.73,0.22,0.45,0.45,20190913
34.92,36.94,0.18,1.63,0.21,0.45,0.45,20190914
34.11,36.94,1.68,2.43,0.23,0.45,0.45,20190915
33.58,37.5,1.42,1.54,0.28,0.45,0.45,20190916
33.18,39.56,0.18,1.14,0.28,0.45,0.45,20190917
33.42,36.81,0.0,1.3,0.25,0.45,0.45,20190918
32.76,42.69,0.24,2.2,0.24,0.45,0.45,20190919
32.56,44.81,0.39,2.71,0.24,0.45,0.45,20190920
31.76,46.44,0.01,1.59,0.23,0.45,0.45,20190921
32.19,42.19,0.0,1.02,0.23,0.45,0.45,20190922
32.63,42.44,0.0,1.64,0.21,0.45,0.45,20190923
32.4,42.94,0.0,1.52,0.21,0.45,0.45,20190924
32.49,42.69,0.0,1.74,0.2,0.45,0.45,20190925
32.05,44.25,3.24,1.34,0.26,0.45,0.45,20190926
31.48,48.44,3.09,1.91,0.34,0.45,0.45,20190927
30.51,55.69,2.67,2.52,0.4,0.46,0.46,20190928
27.8,69.44,6.15,2.24,0.47,0.46,0.46,20190929
27.23,67.81,0.33,1.21,0.45,0.46,0.46,20190930
27.45,64.5,2.6,1.38,0.46,0.47,0.47,20191001
27.09,61.94,1.05,1.14,0.44,0.46,0.46,20191002
26.26,66.81,6.46,1.8,0.49,0.47,0.47,20191003
24.32,74.38,4.76,1.3,0.52,0.48,0.48,20191004
23.46,71.62,0.14,1.02,0.47,0.48,0.48,20191005
22.4,71.44,0.0,1.21,0.47,0.48,0.48,20191006
23.89,57.31,0.0,1.16,0.45,0.47,0.47,20191007
25.76,46.94,0.0,1.49,0.45,0.47,0.47,20191008
26.46,39.38,0.0,1.03,0.43,0.47,0.47,20191009
25.94,42.88,0.0,0.98,0.41,0.46,0.47,20191010
26.37,44.38,0.0,1.05,0.41,0.46,0.46,20191011
26.94,45.56,0.0,0.93,0.38,0.46,0.46,20191012
26.98,46.5,0.0,1.2,0.36,0.45,0.46,20191013
27.78,40.69,0.0,0.97,0.34,0.45,0.46,20191014
26.88,39.69,0.0,1.36,0.32,0.45,0.46,20191015
27.31,42.44,0.0,1.19,0.3,0.45,0.45,20191016
26.08,49.44,0.21,1.5,0.29,0.45,0.45,20191017
23.17,69.0,9.58,1.86,0.46,0.47,0.46,20191018
22.48,58.5,0.05,1.27,0.46,0.47,0.47,20191019
23.69,48.88,0.0,0.89,0.44,0.46,0.46,20191020
24.12,48.19,0.0,1.29,0.42,0.46,0.46,20191021
24.1,44.44,0.0,1.48,0.4,0.46,0.46,20191022
24.21,40.25,0.0,1.79,0.38,0.46,0.46,20191023
24.4,39.62,0.0,1.12,0.35,0.45,0.46,20191024
24.42,39.31,0.0,1.2,0.33,0.45,0.46,20191025
24.45,40.06,0.0,1.46,0.31,0.45,0.45,20191026
24.52,38.38,0.01,1.27,0.3,0.45,0.45,20191027
25.21,34.31,0.0,1.48,0.29,0.45,0.45,20191028
25.58,31.19,0.4,1.34,0.27,0.45,0.45,20191029
25.16,33.38,0.11,1.51,0.28,0.45,0.45,20191030
25.05,36.75,0.07,1.09,0.27,0.45,0.45,20191031
23.62,42.12,0.13,1.3,0.27,0.45,0.45,20191101
22.56,53.44,0.6,1.49,0.27,0.45,0.45,20191102
23.58,51.75,0.03,0.79,0.27,0.45,0.45,20191103
23.65,50.06,0.0,1.25,0.27,0.45,0.45,20191104
23.58,46.56,3.74,2.1,0.27,0.45,0.45,20191105
19.19,66.25,2.48,2.81,0.45,0.46,0.46,20191106
17.12,54.12,1.58,2.01,0.45,0.46,0.46,20191107
16.51,65.44,0.0,2.05,0.44,0.46,0.46,20191108
18.44,45.06,0.0,1.75,0.41,0.46,0.46,20191109
19.77,35.06,0.0,1.29,0.38,0.46,0.46,20191110
18.91,41.19,0.0,1.03,0.37,0.45,0.46,20191111
19.83,43.81,0.0,0.98,0.35,0.45,0.46,20191112
17.66,54.5,0.22,1.61,0.34,0.45,0.46,20191113
18.3,63.62,0.15,1.66,0.34,0.45,0.46,20191114
17.92,74.0,2.76,1.16,0.38,0.45,0.46,20191115
18.21,68.38,2.86,1.16,0.47,0.46,0.46,20191116
18.8,60.88,0.0,1.45,0.45,0.46,0.46,20191117
19.33,41.88,0.0,1.29,0.42,0.46,0.46,20191118
19.41,36.44,0.0,1.32,0.4,0.46,0.46,20191119
19.44,38.19,0.0,1.09,0.38,0.46,0.46,20191120
15.47,60.5,0.61,2.41,0.38,0.46,0.46,20191121
14.44,76.94,3.5,1.88,0.45,0.46,0.46,20191122
15.8,63.94,0.04,1.06,0.45,0.46,0.46,20191123
17.27,47.31,0.0,0.87,0.43,0.46,0.46,20191124
17.15,54.94,0.0,1.23,0.41,0.46,0.46,20191125
16.77,52.5,0.0,1.07,0.4,0.46,0.46,20191126
15.87,56.31,0.09,1.11,0.39,0.46,0.46,20191127
15.42,56.19,0.02,1.38,0.38,0.46,0.46,20191128
14.93,45.62,0.0,1.07,0.37,0.45,0.46,20191129
14.73,38.0,0.0,1.48,0.35,0.45,0.46,20191130
15.65,30.38,0.0,1.16,0.34,0.45,0.46,20191201
16.12,30.25,0.0,1.18,0.33,0.45,0.46,20191202
16.77,30.75,0.0,1.21,0.31,0.45,0.45,20191203
16.95,30.94,0.0,1.04,0.3,0.45,0.45,20191204
15.64,35.19,0.0,1.26,0.3,0.45,0.45,20191205
15.57,35.31,0.0,1.16,0.29,0.45,0.45,20191206
16.59,31.38,0.0,1.02,0.28,0.45,0.45,20191207
15.96,29.56,0.0,1.2,0.27,0.45,0.45,20191208
15.94,29.69,0.0,1.23,0.27,0.45,0.45,20191209
17.42,32.62,0.46,1.03,0.27,0.45,0.45,20191210
13.98,53.12,0.02,2.04,0.27,0.45,0.45,20191211
12.58,62.88,2.47,1.24,0.31,0.45,0.45,20191212
11.58,72.19,0.4,1.09,0.38,0.45,0.46,20191213
12.07,70.25,0.65,1.52,0.38,0.46,0.46,20191214
12.1,59.5,0.0,0.98,0.38,0.46,0.46,20191215
11.65,50.69,0.0,1.51,0.37,0.45,0.46,20191216
12.15,37.0,0.0,1.27,0.35,0.45,0.46,20191217
13.95,29.94,0.0,0.8,0.34,0.45,0.46,20191218
